Mesec,Anglija,Avstralija,Avstrija,Ceska,Finska,Francija,Grcija,Irska,Italija,Kanada,Nemcija,Nizozemska,Norveska,Nova Zelandija,Portugalska,Rusija,Slovaska,Slovenija,Spanija,Svedska,Svica,Turcija,Ukrajina,Zdruzene drzave Amerike
,,,,,,,,,,,,,,,,,,,,,,,,6
,,,,,,,,,,,,,,,,,,,,,,,,6
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,10
,,,,,,,,,,,,,,,,,,,,,,,,12
,,,,,,,,,,,,,,,,,,,,,,,,12
,,,,,,,,,,,,,,,,,,,,,,,,10
,,,,,,,,,,,,,,,,,,,,,,,,10
,,,,,,,,,,,,,,,,,,,,,,,,9
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,,,,,,,,,,,,9
,,,,,,,,,,,,,,,,,,,,,,,,9
,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,,,,,,,,,,,,12
,,,,,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,6
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,6
,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,10
,,,,,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,,,,,,,,,,,,,,,,,12
,,,,,,,,,,,,,,,,,,,,,,,,14
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,6
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,12
,,,,,,,,,,,,,,,,,,,,,,,,6
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,12
,,,,,,,,,,,,,,,,,,,,,,,,14
,,,,,,,,,,,,,,,,,,,,,,,,10
,,,,,,,,,,,,,,,,,,,,,,,,9
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,10
,,,,,,,,,,,,,,,,,,,,,,,,9
,,,,,,,,,,,,,,,,,,,,,,,,13
,,,,,,,,,,,,,,,,,,,,,,,,12
,,,,,,,,,,,,,,,,,,,,,,,,10
,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,10
,,,,,,,,,,,,,,,,,,,,,,,,10
,,,,,,,,,,,,,,,,,,,,,,,,9
,,,,,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,,,,,,,,,,,,,,,,,9
,,,,,,,,,,,,,,,,,,,,,,,,6
,,,,,,,,,,,,,,,,,,,,,,,,6
,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,,,,,,,,,,,,10
,,,,,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,,,,,,,,,,,,9
,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,6
,,,,,,,,,,,,,,,,,,,,,,,,10
,,,,,,,,,,,,,,,,,,,,,,,,10
,,,,,,,,,,,,,,,,,,,,,,,,10
,,,,,,,,,,,,,,,,,,,,,,,,10
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,6
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,3
,,,,,,,,,,,,,,,,,,,,,,,,3
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,6
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,,,,,,,,,,,,9
,,,,,,,,,,,,,,,,,,,,,,,,10
,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,,,,,,,,,,,,6
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,Zdruzene drzave Amerike
,,,,,,,,,,,,,,,,,,,,,,,,14
,,,,,,,,,,,,,,,,,,,,,,,,18
,,,,,,,,,,,,,,,,,,,,,,,,14
,,,,,,,,,,,,,,,,,,,,,,,,14
,,,,,,,,,,,,,,,,,,,,,,,,13
,,,,,,,,,,,,,,,,,,,,,,,,29
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,24
,,,,,,,,,,,,,,,,,,,,,,,,14
,,,,,,,,,,,,,,,,,,,,,,,,17
,,,,,,,,,,,,,,,,,,,,,,,,30
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,20
,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,,,,,,,,,,,,9
,,,,,,,,,,,,,,,,,,,,,,,,26
,,,,,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,,,,,,,,,,,,,,,,,13
,,,,,,,,,,,,,,,,,,,,,,,,16
,,,,,,,,,,,,,,,,,,,,,,,,13
,,,,,,,,,,,,,,,,,,,,,,,,9
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,6
,,,,,,,,,,,,,,,,,,,,,,,,10
,,,,,,,,,,,,,,,,,,,,,,,,14
,,,,,,,,,,,,,,,,,,,,,,,,12
,,,,,,,,,,,,,,,,,,,,,,,,14
,,,,,,,,,,,,,,,,,,,,,,,,19
,,,,,,,,,,,,,,,,,,,,,,,,19
,,,,,,,,,,,,,,,,,,,,,,,,18
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,6
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,,,,,,,,,,,,,,,,,14
,,,,,,,,,,,,,,,,,,,,,,,,21
,,,,,,,,,,,,,,,,,,,,,,,,20
,,,,,,,,,,,,,,,,,,,,,,,,16
,,,,,,,,,,,,,,,,,,,,,,,,10
,,,,,,,,,,,,,,,,,,,,,,,,12
,,,,,,,,,,,,,,,,,,,,,,,,6
,,,,,,,,,,,,,,,,,,,,,,,,6
,,,,,,,,,,,,,,,,,,,,,,,,3
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,6
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,14
,,,,,,,,,,,,,,,,,,,,,,,,16
,,,,,,,,,,,,,,,,,,,,,,,,21
,,,,,,,,,,,,,,,,,,,,,,,,14
,,,,,,,,,,,,,,,,,,,,,,,,10
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,9
,,,,,,,,,,,,,,,,,,,,,,,,3
,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,,,,,,,,,,,,13
,,,,,,,,,,,,,,,,,,,,,,,,10
,,,,,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,,,,,,,,,,,,16
,,,,,,,,,,,,,,,,,,,,,,,,17
,,,,,,,,,,,,,,,,,,,,,,,,12
,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,,,,,,,,,,,,6
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,6
,,,,,,,,,,,,,,,,,,,,,,,,10
,,,,,,,,,,,,,,,,,,,,,,,,9
,,,,,,,,,,,,,,,,,,,,,,,,17
,,,,,,,,,,,,,,,,,,,,,,,,16
,,,,,,,,,,,,,,,,,,,,,,,,16
,,,,,,,,,,,,,,,,,,,,,,,,6
,,,,,,,,,,,,,,,,,,,,,,,,9
,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,,,,,,,,,,,,,,,,,9
,,,,,,,,,,,,,,,,,,,,,,,,15
,,,,,,,,,,,,,,,,,,,,,,,,14
,,,,,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,,,,,,,,,,,,,,,,,12
,,,,,,,,,,,,,,,,,,,,,,,,6
,,,,,,,,,,,,,,,,,,,,,,,,6
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,10
,,,,,,,,,,,,,,,,,,,,,,,,12
,,,,,,,,,,,,,,,,,,,,,,,,12
,,,,,,,,,,,,,,,,,,,,,,,,10
,,,,,,,,,,,,,,,,,,,,,,,,10
,,,,,,,,,,,,,,,,,,,,,,,,9
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,,,,,,,,,,,,9
,,,,,,,,,,,,,,,,,,,,,,,,9
,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,,,,,,,,,,,,12
,,,,,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,6
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,6
,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,10
,,,,,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,,,,,,,,,,,,,,,,,12
,,,,,,,,,,,,,,,,,,,,,,,,14
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,6
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,12
,,,,,,,,,,,,,,,,,,,,,,,,6
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,12
,,,,,,,,,,,,,,,,,,,,,,,,14
,,,,,,,,,,,,,,,,,,,,,,,,10
,,,,,,,,,,,,,,,,,,,,,,,,9
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,10
,,,,,,,,,,,,,,,,,,,,,,,,9
,,,,,,,,,,,,,,,,,,,,,,,,13
,,,,,,,,,,,,,,,,,,,,,,,,12
,,,,,,,,,,,,,,,,,,,,,,,,10
,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,10
,,,,,,,,,,,,,,,,,,,,,,,,10
,,,,,,,,,,,,,,,,,,,,,,,,9
,,,,,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,,,,,,,,,,,,,,,,,9
,,,,,,,,,,,,,,,,,,,,,,,,6
,,,,,,,,,,,,,,,,,,,,,,,,6
,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,,,,,,,,,,,,10
,,,,,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,,,,,,,,,,,,9
,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,6
,,,,,,,,,,,,,,,,,,,,,,,,10
,,,,,,,,,,,,,,,,,,,,,,,,10
,,,,,,,,,,,,,,,,,,,,,,,,10
,,,,,,,,,,,,,,,,,,,,,,,,10
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,6
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,3
,,,,,,,,,,,,,,,,,,,,,,,,3
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,6
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,,,,,,,,,,,,9
,,,,,,,,,,,,,,,,,,,,,,,,10
,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,,,,,,,,,,,,6
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,Zdruzene drzave Amerike
,,,,,,,,,,,,,,,,,,,,,,,,14
,,,,,,,,,,,,,,,,,,,,,,,,18
,,,,,,,,,,,,,,,,,,,,,,,,14
,,,,,,,,,,,,,,,,,,,,,,,,14
,,,,,,,,,,,,,,,,,,,,,,,,13
,,,,,,,,,,,,,,,,,,,,,,,,29
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,24
,,,,,,,,,,,,,,,,,,,,,,,,14
,,,,,,,,,,,,,,,,,,,,,,,,17
,,,,,,,,,,,,,,,,,,,,,,,,30
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,20
,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,,,,,,,,,,,,9
,,,,,,,,,,,,,,,,,,,,,,,,26
,,,,,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,,,,,,,,,,,,,,,,,13
,,,,,,,,,,,,,,,,,,,,,,,,16
,,,,,,,,,,,,,,,,,,,,,,,,13
,,,,,,,,,,,,,,,,,,,,,,,,9
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,6
,,,,,,,,,,,,,,,,,,,,,,,,10
,,,,,,,,,,,,,,,,,,,,,,,,14
,,,,,,,,,,,,,,,,,,,,,,,,12
,,,,,,,,,,,,,,,,,,,,,,,,14
,,,,,,,,,,,,,,,,,,,,,,,,19
,,,,,,,,,,,,,,,,,,,,,,,,19
,,,,,,,,,,,,,,,,,,,,,,,,18
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,6
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,,,,,,,,,,,,,,,,,14
,,,,,,,,,,,,,,,,,,,,,,,,21
,,,,,,,,,,,,,,,,,,,,,,,,20
,,,,,,,,,,,,,,,,,,,,,,,,16
,,,,,,,,,,,,,,,,,,,,,,,,10
,,,,,,,,,,,,,,,,,,,,,,,,12
,,,,,,,,,,,,,,,,,,,,,,,,6
,,,,,,,,,,,,,,,,,,,,,,,,6
,,,,,,,,,,,,,,,,,,,,,,,,3
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,6
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,14
,,,,,,,,,,,,,,,,,,,,,,,,16
,,,,,,,,,,,,,,,,,,,,,,,,21
,,,,,,,,,,,,,,,,,,,,,,,,14
,,,,,,,,,,,,,,,,,,,,,,,,10
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,9
,,,,,,,,,,,,,,,,,,,,,,,,3
,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,,,,,,,,,,,,13
,,,,,,,,,,,,,,,,,,,,,,,,10
,,,,,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,,,,,,,,,,,,16
,,,,,,,,,,,,,,,,,,,,,,,,17
,,,,,,,,,,,,,,,,,,,,,,,,12
,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,,,,,,,,,,,,6
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,6
,,,,,,,,,,,,,,,,,,,,,,,,10
,,,,,,,,,,,,,,,,,,,,,,,,9
,,,,,,,,,,,,,,,,,,,,,,,,17
,,,,,,,,,,,,,,,,,,,,,,,,16
,,,,,,,,,,,,,,,,,,,,,,,,16
,,,,,,,,,,,,,,,,,,,,,,,,6
,,,,,,,,,,,,,,,,,,,,,,,,9
,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,,,,,,,,,,,,,,,,,9
,,,,,,,,,,,,,,,,,,,,,,,,15
,,,,,,,,,,,,,,,,,,,,,,,,14
,,,,,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,,,,,,,,,,,,,,,,,12
,,,,,,,,,,,,,,,,,,,,,,,,6
,,,,,,,,,,,,,,,,,,,,,,,,6
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,10
,,,,,,,,,,,,,,,,,,,,,,,,12
,,,,,,,,,,,,,,,,,,,,,,,,12
,,,,,,,,,,,,,,,,,,,,,,,,10
,,,,,,,,,,,,,,,,,,,,,,,,10
,,,,,,,,,,,,,,,,,,,,,,,,9
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,,,,,,,,,,,,9
,,,,,,,,,,,,,,,,,,,,,,,,9
,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,,,,,,,,,,,,12
,,,,,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,6
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,6
,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,10
,,,,,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,,,,,,,,,,,,,,,,,12
,,,,,,,,,,,,,,,,,,,,,,,,14
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,6
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,12
,,,,,,,,,,,,,,,,,,,,,,,,6
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,12
,,,,,,,,,,,,,,,,,,,,,,,,14
,,,,,,,,,,,,,,,,,,,,,,,,10
,,,,,,,,,,,,,,,,,,,,,,,,9
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,10
,,,,,,,,,,,,,,,,,,,,,,,,9
,,,,,,,,,,,,,,,,,,,,,,,,13
,,,,,,,,,,,,,,,,,,,,,,,,12
,,,,,,,,,,,,,,,,,,,,,,,,10
,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,10
,,,,,,,,,,,,,,,,,,,,,,,,10
,,,,,,,,,,,,,,,,,,,,,,,,9
,,,,,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,,,,,,,,,,,,,,,,,9
,,,,,,,,,,,,,,,,,,,,,,,,6
,,,,,,,,,,,,,,,,,,,,,,,,6
,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,,,,,,,,,,,,10
,,,,,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,,,,,,,,,,,,9
,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,6
,,,,,,,,,,,,,,,,,,,,,,,,10
,,,,,,,,,,,,,,,,,,,,,,,,10
,,,,,,,,,,,,,,,,,,,,,,,,10
,,,,,,,,,,,,,,,,,,,,,,,,10
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,6
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,3
,,,,,,,,,,,,,,,,,,,,,,,,3
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,6
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,,,,,,,,,,,,9
,,,,,,,,,,,,,,,,,,,,,,,,10
,,,,,,,,,,,,,,,,,,,,,,,,8
,,,,,,,,,,,,,,,,,,,,,,,,6
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,Zdruzene drzave Amerike
,,,,,,,,,,,,,,,,,,,,,,,,14
,,,,,,,,,,,,,,,,,,,,,,,,18
,,,,,,,,,,,,,,,,,,,,,,,,14
,,,,,,,,,,,,,,,,,,,,,,,,14
,,,,,,,,,,,,,,,,,,,,,,,,13
,,,,,,,,,,,,,,,,,,,,,,,,29
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,24
,,,,,,,,,,,,,,,,,,,,,,,,14
,,,,,,,,,,,,,,,,,,,,,,,,17
,,,,,,,,,,,,,,,,,,,,,,,,30
,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,,,,,,,,,,,,7
,,,,,,,,,,,,,,,,,,,,,,,,20
